"Region","PHI","Barangay","Disease","No. of Cases","MW"
"REGION XII (SOCCSKSARGEN)","SARANGANI","MARIBULAN","Hand, Foot, and Mouth Disease","2","23"
"REGION XII (SOCCSKSARGEN)","SARANGANI","POBLACION","Hand, Foot, and Mouth Disease","4","23"
"REGION XII (SOCCSKSARGEN)","SARANGANI","POBLACION","Hand, Foot, and Mouth Disease","4","23"
"REGION XII (SOCCSKSARGEN)","SARANGANI","PINOL","Hand, Foot, and Mouth Disease","3","23"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","CINCO","Hand, Foot, and Mouth Disease","2","23"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","KUSAN","Hand, Foot, and Mouth Disease","2","23"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","REYES","Hand, Foot, and Mouth Disease","2","23"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","ESPERANZA","Hand, Foot, and Mouth Disease","2","23"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","GENERAL PAULINO SANTOS","Hand, Foot, and Mouth Disease","2","23"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","MABINI","Hand, Foot, and Mouth Disease","3","23"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","MORALES","Hand, Foot, and Mouth Disease","2","23"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","NEW PANGASINAN","Hand, Foot, and Mouth Disease","2","23"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","SAN JOSE","Hand, Foot, and Mouth Disease","4","23"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","SAN ROQUE","Hand, Foot, and Mouth Disease","5","23"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","POBLACION","Hand, Foot, and Mouth Disease","2","23"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","TINAGO","Hand, Foot, and Mouth Disease","2","23"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","DANLAG","Hand, Foot, and Mouth Disease","2","23"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","KIPALBIG","Hand, Foot, and Mouth Disease","3","23"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","LAMPITAK","Hand, Foot, and Mouth Disease","4","23"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","SAN ISIDRO","Hand, Foot, and Mouth Disease","3","23"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","POBLACION","Hand, Foot, and Mouth Disease","2","23"
"REGION XII (SOCCSKSARGEN)","SULTAN KUDARAT","POBLACION","Hand, Foot, and Mouth Disease","2","23"
"REGION XIII (CARAGA)","AGUSAN DEL NORTE","BALANGBALANG","Hand, Foot, and Mouth Disease","2","23"
"REGION XIII (CARAGA)","AGUSAN DEL NORTE","SAN ANTONIO","Hand, Foot, and Mouth Disease","2","23"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","SAN MARCOS","Hand, Foot, and Mouth Disease","2","23"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","SAN TEODORO","Hand, Foot, and Mouth Disease","2","23"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","DAKUTAN","Hand, Foot, and Mouth Disease","2","23"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","AZPETIA","Hand, Foot, and Mouth Disease","3","23"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","LA UNION","Hand, Foot, and Mouth Disease","3","23"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","PATIN-AY","Hand, Foot, and Mouth Disease","2","23"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","POBLACION","Hand, Foot, and Mouth Disease","2","23"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","BAYUGAN 3","Hand, Foot, and Mouth Disease","3","23"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","LIBUAC","Hand, Foot, and Mouth Disease","2","23"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","NOVELE","Hand, Foot, and Mouth Disease","2","23"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","POBLACION","Hand, Foot, and Mouth Disease","3","23"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","SANTA CRUZ","Hand, Foot, and Mouth Disease","3","23"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","ALEGRIA","Hand, Foot, and Mouth Disease","2","23"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","DOÑA FLAVIA","Hand, Foot, and Mouth Disease","2","23"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","POBLACION","Hand, Foot, and Mouth Disease","2","23"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","SAN NICOLAS","Hand, Foot, and Mouth Disease","2","23"
"REGION XIII (CARAGA)","DINAGAT ISLANDS","POBLACION","Hand, Foot, and Mouth Disease","3","23"
"REGION XIII (CARAGA)","SURIGAO DEL NORTE","POBLACION","Hand, Foot, and Mouth Disease","3","23"
"REGION XIII (CARAGA)","SURIGAO DEL NORTE","WASHINGTON","Hand, Foot, and Mouth Disease","2","23"
"REGION XIII (CARAGA)","SURIGAO DEL NORTE","LUNA","Hand, Foot, and Mouth Disease","2","23"
"REGION XIII (CARAGA)","SURIGAO DEL NORTE","SAN JUAN","Hand, Foot, and Mouth Disease","2","23"
"REGION XIII (CARAGA)","SURIGAO DEL NORTE","TAGANITO","Hand, Foot, and Mouth Disease","3","23"
"REGION XIII (CARAGA)","SURIGAO DEL NORTE","OSMEÑA","Hand, Foot, and Mouth Disease","3","23"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","CAGUYAO","Hand, Foot, and Mouth Disease","4","23"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","COMAWAS","Hand, Foot, and Mouth Disease","2","23"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","LABISMA","Hand, Foot, and Mouth Disease","2","23"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","MAHARLIKA","Hand, Foot, and Mouth Disease","2","23"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","MANGAGOY","Hand, Foot, and Mouth Disease","25","23"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","MONE","Hand, Foot, and Mouth Disease","6","23"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","POBLACION","Hand, Foot, and Mouth Disease","2","23"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","SAN FERNANDO","Hand, Foot, and Mouth Disease","2","23"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","SAN ISIDRO","Hand, Foot, and Mouth Disease","2","23"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","SAN JOSE","Hand, Foot, and Mouth Disease","2","23"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","SAN ROQUE","Hand, Foot, and Mouth Disease","3","23"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","TABON","Hand, Foot, and Mouth Disease","19","23"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","TELAJE","Hand, Foot, and Mouth Disease","2","23"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","TIDMAN","Hand, Foot, and Mouth Disease","3","23"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","ANIBONGAN","Hand, Foot, and Mouth Disease","2","23"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","BOGAK","Hand, Foot, and Mouth Disease","2","23"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","POBLACION","Hand, Foot, and Mouth Disease","4","23"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","UNION","Hand, Foot, and Mouth Disease","3","23"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","OTEIZA","Hand, Foot, and Mouth Disease","3","23"
