"Region","PHI","Barangay","Disease","No. of Cases","MW"
"REGION XI (DAVAO REGION)","DAVAO DE ORO","CUAMBOG","Hand, Foot, and Mouth Disease","2","17"
"REGION XI (DAVAO REGION)","DAVAO DE ORO","PANGIBIRAN","Hand, Foot, and Mouth Disease","2","17"
"REGION XI (DAVAO REGION)","DAVAO DE ORO","BINUANGAN","Hand, Foot, and Mouth Disease","2","17"
"REGION XI (DAVAO REGION)","DAVAO DE ORO","LIBAY-LIBAY","Hand, Foot, and Mouth Disease","2","17"
"REGION XI (DAVAO REGION)","DAVAO DEL NORTE","MAGATOS","Hand, Foot, and Mouth Disease","2","17"
"REGION XI (DAVAO REGION)","DAVAO DEL NORTE","CEBULANO","Hand, Foot, and Mouth Disease","2","17"
"REGION XI (DAVAO REGION)","DAVAO DEL NORTE","TABA","Hand, Foot, and Mouth Disease","3","17"
"REGION XI (DAVAO REGION)","DAVAO DEL NORTE","ANONANG","Hand, Foot, and Mouth Disease","11","17"
"REGION XI (DAVAO REGION)","DAVAO DEL NORTE","KINAWITNON","Hand, Foot, and Mouth Disease","2","17"
"REGION XI (DAVAO REGION)","DAVAO DEL NORTE","LICUP","Hand, Foot, and Mouth Disease","3","17"
"REGION XI (DAVAO REGION)","DAVAO DEL NORTE","MAMANGAN","Hand, Foot, and Mouth Disease","2","17"
"REGION XI (DAVAO REGION)","DAVAO DEL NORTE","SAWATA","Hand, Foot, and Mouth Disease","4","17"
"REGION XI (DAVAO REGION)","DAVAO DEL SUR","DOLO","Hand, Foot, and Mouth Disease","3","17"
"REGION XI (DAVAO REGION)","DAVAO DEL SUR","NEW SIBONGA","Hand, Foot, and Mouth Disease","2","17"
"REGION XI (DAVAO REGION)","DAVAO DEL SUR","DALAWINON","Hand, Foot, and Mouth Disease","2","17"
"REGION XI (DAVAO REGION)","DAVAO DEL SUR","BULACAN","Hand, Foot, and Mouth Disease","4","17"
"REGION XI (DAVAO REGION)","DAVAO DEL SUR","IBO","Hand, Foot, and Mouth Disease","3","17"
"REGION XI (DAVAO REGION)","DAVAO DEL SUR","PITU","Hand, Foot, and Mouth Disease","2","17"
"REGION XI (DAVAO REGION)","DAVAO DEL SUR","POBLACION","Hand, Foot, and Mouth Disease","2","17"
"REGION XI (DAVAO REGION)","DAVAO DEL SUR","POBLACION","Hand, Foot, and Mouth Disease","3","17"
"REGION XI (DAVAO REGION)","DAVAO OCCIDENTAL","MAMACAO","Hand, Foot, and Mouth Disease","2","17"
"REGION XI (DAVAO REGION)","DAVAO ORIENTAL","MAINIT","Hand, Foot, and Mouth Disease","2","17"
"REGION XII (SOCCSKSARGEN)","CITY OF GENERAL SANTOS","APOPONG","Hand, Foot, and Mouth Disease","3","17"
"REGION XII (SOCCSKSARGEN)","COTABATO","LUHONG","Hand, Foot, and Mouth Disease","3","17"
"REGION XII (SOCCSKSARGEN)","COTABATO","DOROLUMAN","Hand, Foot, and Mouth Disease","2","17"
"REGION XII (SOCCSKSARGEN)","COTABATO","LANAO","Hand, Foot, and Mouth Disease","2","17"
"REGION XII (SOCCSKSARGEN)","COTABATO","MAGSAYSAY","Hand, Foot, and Mouth Disease","2","17"
"REGION XII (SOCCSKSARGEN)","COTABATO","POBLACION","Hand, Foot, and Mouth Disease","7","17"
"REGION XII (SOCCSKSARGEN)","COTABATO","SINGAO","Hand, Foot, and Mouth Disease","2","17"
"REGION XII (SOCCSKSARGEN)","COTABATO","DAGONG","Hand, Foot, and Mouth Disease","6","17"
"REGION XII (SOCCSKSARGEN)","COTABATO","LIKA","Hand, Foot, and Mouth Disease","3","17"
"REGION XII (SOCCSKSARGEN)","COTABATO","SANGAT","Hand, Foot, and Mouth Disease","2","17"
"REGION XII (SOCCSKSARGEN)","COTABATO","SAN VICENTE","Hand, Foot, and Mouth Disease","2","17"
"REGION XII (SOCCSKSARGEN)","SARANGANI","BAGACAY","Hand, Foot, and Mouth Disease","6","17"
"REGION XII (SOCCSKSARGEN)","SARANGANI","KAWAS","Hand, Foot, and Mouth Disease","2","17"
"REGION XII (SOCCSKSARGEN)","SARANGANI","MARIBULAN","Hand, Foot, and Mouth Disease","2","17"
"REGION XII (SOCCSKSARGEN)","SARANGANI","POBLACION","Hand, Foot, and Mouth Disease","9","17"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","REYES","Hand, Foot, and Mouth Disease","2","17"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","KIPALBIG","Hand, Foot, and Mouth Disease","7","17"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","MALTANA","Hand, Foot, and Mouth Disease","4","17"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","POBLACION","Hand, Foot, and Mouth Disease","4","17"
"REGION XII (SOCCSKSARGEN)","SULTAN KUDARAT","BUSOK","Hand, Foot, and Mouth Disease","2","17"
"REGION XII (SOCCSKSARGEN)","SULTAN KUDARAT","BANTANGAN","Hand, Foot, and Mouth Disease","2","17"
"REGION XIII (CARAGA)","AGUSAN DEL NORTE","POBLACION 12","Hand, Foot, and Mouth Disease","2","17"
"REGION XIII (CARAGA)","AGUSAN DEL NORTE","MAGSAYSAY","Hand, Foot, and Mouth Disease","2","17"
"REGION XIII (CARAGA)","AGUSAN DEL NORTE","POBLACION","Hand, Foot, and Mouth Disease","2","17"
"REGION XIII (CARAGA)","AGUSAN DEL NORTE","LINGAYAO","Hand, Foot, and Mouth Disease","2","17"
"REGION XIII (CARAGA)","AGUSAN DEL NORTE","MAT-I","Hand, Foot, and Mouth Disease","3","17"
"REGION XIII (CARAGA)","AGUSAN DEL NORTE","ROSARIO","Hand, Foot, and Mouth Disease","2","17"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","DUANGAN","Hand, Foot, and Mouth Disease","3","17"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","CABAWAN","Hand, Foot, and Mouth Disease","4","17"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","ALEGRIA","Hand, Foot, and Mouth Disease","4","17"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","NUEVO TRABAJO","Hand, Foot, and Mouth Disease","3","17"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","SAN NICOLAS","Hand, Foot, and Mouth Disease","2","17"
"REGION XIII (CARAGA)","CITY OF BUTUAN","MAGUINDA","Hand, Foot, and Mouth Disease","4","17"
"REGION XIII (CARAGA)","SURIGAO DEL NORTE","CAMPO","Hand, Foot, and Mouth Disease","3","17"
"REGION XIII (CARAGA)","SURIGAO DEL NORTE","CANLANIPA","Hand, Foot, and Mouth Disease","2","17"
"REGION XIII (CARAGA)","SURIGAO DEL NORTE","SAN JUAN","Hand, Foot, and Mouth Disease","4","17"
"REGION XIII (CARAGA)","SURIGAO DEL NORTE","WASHINGTON","Hand, Foot, and Mouth Disease","2","17"
"REGION XIII (CARAGA)","SURIGAO DEL NORTE","QUEZON","Hand, Foot, and Mouth Disease","2","17"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","ANTAO","Hand, Foot, and Mouth Disease","2","17"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","ADLAY","Hand, Foot, and Mouth Disease","2","17"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","LAWIGAN","Hand, Foot, and Mouth Disease","2","17"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","MAHARLIKA","Hand, Foot, and Mouth Disease","2","17"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","MANGAGOY","Hand, Foot, and Mouth Disease","15","17"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","POBLACION","Hand, Foot, and Mouth Disease","3","17"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","TABON","Hand, Foot, and Mouth Disease","3","17"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","TUMANAN","Hand, Foot, and Mouth Disease","2","17"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","PAGTILA-AN","Hand, Foot, and Mouth Disease","2","17"
