"Region","PHI","Barangay","Disease","No. of Cases","MW"
"REGION XI (DAVAO REGION)","DAVAO DEL SUR","NEW SIBONGA","Hand, Foot, and Mouth Disease","4","16"
"REGION XI (DAVAO REGION)","DAVAO DEL SUR","DALAWINON","Hand, Foot, and Mouth Disease","2","16"
"REGION XI (DAVAO REGION)","DAVAO DEL SUR","IBO","Hand, Foot, and Mouth Disease","2","16"
"REGION XI (DAVAO REGION)","DAVAO DEL SUR","POBLACION","Hand, Foot, and Mouth Disease","3","16"
"REGION XI (DAVAO REGION)","DAVAO DEL SUR","LUPARAN","Hand, Foot, and Mouth Disease","2","16"
"REGION XI (DAVAO REGION)","DAVAO DEL SUR","ROXAS","Hand, Foot, and Mouth Disease","4","16"
"REGION XII (SOCCSKSARGEN)","CITY OF GENERAL SANTOS","APOPONG","Hand, Foot, and Mouth Disease","2","16"
"REGION XII (SOCCSKSARGEN)","CITY OF GENERAL SANTOS","CALUMPANG","Hand, Foot, and Mouth Disease","5","16"
"REGION XII (SOCCSKSARGEN)","COTABATO","B. CADUNGON","Hand, Foot, and Mouth Disease","2","16"
"REGION XII (SOCCSKSARGEN)","COTABATO","POBLACION","Hand, Foot, and Mouth Disease","2","16"
"REGION XII (SOCCSKSARGEN)","COTABATO","DOROLUMAN","Hand, Foot, and Mouth Disease","2","16"
"REGION XII (SOCCSKSARGEN)","COTABATO","LANAO","Hand, Foot, and Mouth Disease","2","16"
"REGION XII (SOCCSKSARGEN)","COTABATO","MAGSAYSAY","Hand, Foot, and Mouth Disease","2","16"
"REGION XII (SOCCSKSARGEN)","COTABATO","POBLACION","Hand, Foot, and Mouth Disease","8","16"
"REGION XII (SOCCSKSARGEN)","COTABATO","SINGAO","Hand, Foot, and Mouth Disease","2","16"
"REGION XII (SOCCSKSARGEN)","COTABATO","SUDAPIN","Hand, Foot, and Mouth Disease","2","16"
"REGION XII (SOCCSKSARGEN)","COTABATO","DAGONG","Hand, Foot, and Mouth Disease","6","16"
"REGION XII (SOCCSKSARGEN)","COTABATO","LIKA","Hand, Foot, and Mouth Disease","3","16"
"REGION XII (SOCCSKSARGEN)","COTABATO","POBLACION B","Hand, Foot, and Mouth Disease","2","16"
"REGION XII (SOCCSKSARGEN)","COTABATO","SANGAT","Hand, Foot, and Mouth Disease","2","16"
"REGION XII (SOCCSKSARGEN)","COTABATO","SAN VICENTE","Hand, Foot, and Mouth Disease","4","16"
"REGION XII (SOCCSKSARGEN)","COTABATO","PINAMATON","Hand, Foot, and Mouth Disease","2","16"
"REGION XII (SOCCSKSARGEN)","SARANGANI","BAGACAY","Hand, Foot, and Mouth Disease","5","16"
"REGION XII (SOCCSKSARGEN)","SARANGANI","KAWAS","Hand, Foot, and Mouth Disease","2","16"
"REGION XII (SOCCSKSARGEN)","SARANGANI","MARIBULAN","Hand, Foot, and Mouth Disease","3","16"
"REGION XII (SOCCSKSARGEN)","SARANGANI","POBLACION","Hand, Foot, and Mouth Disease","10","16"
"REGION XII (SOCCSKSARGEN)","SARANGANI","LUN PADIDU","Hand, Foot, and Mouth Disease","2","16"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","MORALES","Hand, Foot, and Mouth Disease","2","16"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","KIPALBIG","Hand, Foot, and Mouth Disease","7","16"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","MALTANA","Hand, Foot, and Mouth Disease","6","16"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","POBLACION","Hand, Foot, and Mouth Disease","5","16"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","SAN FELIPE","Hand, Foot, and Mouth Disease","3","16"
"REGION XII (SOCCSKSARGEN)","SULTAN KUDARAT","BUSOK","Hand, Foot, and Mouth Disease","4","16"
"REGION XII (SOCCSKSARGEN)","SULTAN KUDARAT","BANTANGAN","Hand, Foot, and Mouth Disease","2","16"
"REGION XIII (CARAGA)","AGUSAN DEL NORTE","POBLACION 12","Hand, Foot, and Mouth Disease","2","16"
"REGION XIII (CARAGA)","AGUSAN DEL NORTE","POBLACION","Hand, Foot, and Mouth Disease","2","16"
"REGION XIII (CARAGA)","AGUSAN DEL NORTE","ROSARIO","Hand, Foot, and Mouth Disease","2","16"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","DUANGAN","Hand, Foot, and Mouth Disease","3","16"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","CABAWAN","Hand, Foot, and Mouth Disease","4","16"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","TAGBAYAGAN","Hand, Foot, and Mouth Disease","2","16"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","ALEGRIA","Hand, Foot, and Mouth Disease","6","16"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","NUEVO TRABAJO","Hand, Foot, and Mouth Disease","3","16"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","DEL MONTE","Hand, Foot, and Mouth Disease","3","16"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","SAN NICOLAS","Hand, Foot, and Mouth Disease","2","16"
"REGION XIII (CARAGA)","CITY OF BUTUAN","MAGUINDA","Hand, Foot, and Mouth Disease","5","16"
"REGION XIII (CARAGA)","SURIGAO DEL NORTE","CAMPO","Hand, Foot, and Mouth Disease","2","16"
"REGION XIII (CARAGA)","SURIGAO DEL NORTE","CANLANIPA","Hand, Foot, and Mouth Disease","2","16"
"REGION XIII (CARAGA)","SURIGAO DEL NORTE","PANATAO","Hand, Foot, and Mouth Disease","3","16"
"REGION XIII (CARAGA)","SURIGAO DEL NORTE","QUEZON","Hand, Foot, and Mouth Disease","2","16"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","KAHAYAG","Hand, Foot, and Mouth Disease","2","16"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","LAWIGAN","Hand, Foot, and Mouth Disease","2","16"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","MANGAGOY","Hand, Foot, and Mouth Disease","7","16"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","POBLACION","Hand, Foot, and Mouth Disease","6","16"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","TABON","Hand, Foot, and Mouth Disease","3","16"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","TUMANAN","Hand, Foot, and Mouth Disease","3","16"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","PAGTILA-AN","Hand, Foot, and Mouth Disease","2","16"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","BAJAO","Hand, Foot, and Mouth Disease","3","16"
